sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
64.0,2,1.0,0.0,145000,1,0,1967.0,0,1,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
132.0,4,2.0,4.0,380000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,aluche,latina,2190.48,Pisos
62.0,2,1.0,1.0,126000,0,0,1968.0,0,0,1,0,0,0,0,3.0,0,campamento,latina,2275.63,Pisos
80.0,2,2.0,2.0,279900,0,0,1999.0,0,1,1,0,1,0,0,3.0,1,lucero,latina,2363.25,Pisos
200.0,5,2.0,2.0,389000,1,0,1970.0,1,1,1,0,0,1,1,3.0,0,aluche,latina,2190.48,Pisos
47.0,1,1.0,1.0,116000,0,0,2006.0,1,1,1,0,0,0,1,3.0,0,puerta del ángel,latina,2443.62,Pisos
135.0,4,2.0,1.0,390000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,lucero,latina,2363.25,Pisos
49.0,0,1.0,0.0,150000,0,0,1970.0,0,0,1,0,0,0,1,3.0,0,puerta del ángel,latina,2443.62,Pisos
75.0,3,1.0,2.0,151900,1,0,1971.0,0,1,1,0,0,0,0,1.0,1,aluche,latina,2190.48,Pisos
80.0,3,1.0,2.0,142500,0,0,1965.0,0,0,0,0,0,1,1,3.0,0,los cármenes,latina,2458.61,Dúplex
63.0,2,1.0,1.0,125000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
65.0,2,1.0,1.0,126000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,campamento,latina,2275.63,Pisos
71.0,2,1.0,3.0,300000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
75.0,2,1.0,0.5,195000,0,0,1994.0,0,1,1,0,0,0,0,3.0,1,lucero,latina,2363.25,Pisos
88.0,2,1.0,1.0,160000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,lucero,latina,2363.25,Pisos
117.0,4,2.0,3.0,405000,0,0,1959.0,1,1,1,0,0,1,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
136.0,4,2.0,2.0,369000,0,0,1976.0,1,0,1,0,0,1,0,3.0,1,lucero,latina,2363.25,Pisos
138.0,4,3.0,8.0,449900,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,los cármenes,latina,2458.61,Pisos
62.0,1,1.0,1.0,115000,0,0,1935.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
122.0,3,2.0,5.0,349000,0,0,1977.0,1,1,1,0,0,1,0,1.0,0,aluche,latina,2190.48,Pisos
92.0,3,1.0,1.0,226000,0,0,1961.0,1,1,1,0,0,1,0,3.0,0,lucero,latina,2363.25,Pisos
91.0,3,2.0,2.0,256250,0,0,1997.0,0,1,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
48.0,0,1.0,3.0,235000,0,1,1970.0,0,1,1,0,0,1,0,7.0,0,los cármenes,latina,2458.61,Áticos
58.0,2,1.0,3.0,123000,0,0,1960.0,1,0,0,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
41.0,2,1.0,2.0,105000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,los cármenes,latina,2458.61,Pisos
60.0,2,1.0,5.0,145000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
76.0,3,1.0,2.0,199000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
55.0,2,1.0,2.0,130000,0,0,1965.0,0,0,1,0,0,1,0,1.0,0,lucero,latina,2363.25,Pisos
145.0,4,2.0,6.0,295000,0,0,1974.0,1,1,1,0,0,1,1,1.0,1,aluche,latina,2190.48,Pisos
70.0,2,2.0,0.0,165000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
69.0,2,1.0,5.0,144999,0,0,1970.0,1,1,1,0,0,1,0,1.0,0,aluche,latina,2190.48,Pisos
187.0,3,1.0,1.0,349000,1,0,1964.0,1,0,1,0,0,1,1,3.0,0,puerta del ángel,latina,2443.62,Dúplex
60.0,3,2.0,0.0,158000,0,0,1970.0,0,0,1,0,0,1,0,4.0,0,lucero,latina,2363.25,Pisos
123.0,3,2.0,8.0,395000,1,0,1970.0,0,1,1,0,1,1,0,3.0,0,lucero,latina,2363.25,Áticos
27.0,0,1.0,2.0,94900,0,0,1926.0,1,0,1,0,0,1,0,2.0,0,puerta del ángel,latina,2443.62,Pisos
78.0,1,1.0,2.0,165000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
56.0,3,1.0,3.0,170000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
137.0,4,2.0,4.0,355000,0,0,1984.0,1,1,1,0,0,1,0,4.0,1,aluche,latina,2190.48,Pisos
140.0,3,2.0,2.0,280000,0,0,1999.0,0,1,1,0,0,0,1,3.0,0,campamento,latina,2275.63,Pisos
86.0,2,2.0,1.0,305000,0,0,1970.0,0,1,1,0,1,0,1,1.0,1,lucero,latina,2363.25,Pisos
127.0,3,1.0,2.0,600000,0,0,1950.0,0,0,0,1,1,0,1,1.0,1,águilas,latina,2110.34,Casa o chalet
50.0,1,1.0,2.0,120000,0,0,2005.0,1,1,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
45.0,2,1.0,4.0,129000,0,0,1965.0,1,0,1,0,0,0,0,3.0,0,aluche,latina,2190.48,Pisos
73.0,3,1.0,1.0,155000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,águilas,latina,2110.34,Pisos
70.0,3,1.0,2.0,137900,1,0,1967.0,0,1,1,0,0,1,0,1.0,0,águilas,latina,2110.34,Pisos
113.0,4,2.0,2.0,340000,0,0,1970.0,0,1,1,0,0,1,0,2.0,0,puerta del ángel,latina,2443.62,Pisos
75.0,3,1.0,4.0,160000,0,0,1970.0,0,1,1,0,0,0,0,2.0,0,lucero,latina,2363.25,Pisos
80.0,2,1.0,6.0,116000,0,0,1970.0,0,1,1,0,0,1,1,3.0,1,águilas,latina,2110.34,Pisos
70.0,2,1.0,1.0,137000,0,0,1970.0,0,0,1,0,0,1,0,1.0,1,aluche,latina,2190.48,Pisos
95.0,3,2.0,8.0,189000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
86.0,3,1.0,4.0,169000,0,0,1960.0,0,1,1,0,0,0,1,3.0,0,los cármenes,latina,2458.61,Pisos
144.0,2,1.0,1.0,310000,0,0,1970.0,1,0,0,0,0,0,1,3.0,0,puerta del ángel,latina,2443.62,Pisos
62.0,2,1.0,2.0,175000,0,0,1970.0,1,0,1,0,0,0,0,1.0,0,puerta del ángel,latina,2443.62,Pisos
48.0,1,1.0,0.0,119900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
72.0,2,1.0,1.0,135000,1,0,1955.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
30.0,1,1.0,0.0,95000,0,0,1970.0,1,1,0,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
40.0,2,1.0,2.0,73000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,los cármenes,latina,2458.61,Pisos
94.0,2,2.0,0.0,229000,0,0,2010.0,1,0,0,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Dúplex
70.0,3,1.0,1.0,145000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
96.0,4,1.0,3.0,225000,0,0,1970.0,0,1,0,0,0,1,1,3.0,0,aluche,latina,2190.48,Pisos
80.0,2,2.0,5.0,275000,0,0,1960.0,1,1,1,0,0,0,0,3.0,0,los cármenes,latina,2458.61,Pisos
60.0,2,1.0,0.0,126000,0,0,1975.0,0,1,1,0,0,0,1,3.0,0,águilas,latina,2110.34,Pisos
129.0,4,2.0,1.0,220000,0,0,1970.0,1,0,1,0,0,1,1,3.0,0,lucero,latina,2363.25,Pisos
180.0,3,2.0,9.0,490000,0,0,2019.0,1,1,1,0,1,1,1,3.0,1,águilas,latina,2110.34,Áticos
63.0,3,1.0,2.0,159900,1,0,1970.0,0,1,1,0,0,1,0,2.0,0,lucero,latina,2363.25,Pisos
75.0,3,1.0,4.0,120000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
97.0,3,1.0,0.0,163000,1,0,1950.0,0,1,1,0,0,0,1,3.0,0,puerta del ángel,latina,2443.62,Pisos
52.0,2,1.0,1.0,210000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
200.0,5,2.0,0.0,239900,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
68.0,2,1.0,1.0,209000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
70.0,2,1.0,3.0,218000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
80.0,3,1.0,2.0,260000,0,0,1961.0,0,1,1,0,0,1,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
78.0,2,1.0,2.0,155000,1,0,1967.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
60.0,2,1.0,1.0,119000,0,0,1957.0,1,0,1,0,0,1,0,1.0,0,lucero,latina,2363.25,Pisos
70.0,3,1.0,2.0,145000,0,0,1970.0,0,0,1,0,0,0,0,1.0,1,águilas,latina,2110.34,Pisos
98.0,3,2.0,1.0,287000,0,0,1997.0,0,1,1,0,0,1,0,3.0,1,puerta del ángel,latina,2443.62,Pisos
63.0,3,1.0,1.0,140000,0,0,1969.0,1,1,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
75.0,3,1.0,0.0,169990,0,0,1970.0,0,1,0,0,0,0,0,3.0,0,águilas,latina,2110.34,Pisos
100.0,4,2.0,8.0,299000,0,0,1972.0,0,1,1,0,0,0,1,3.0,1,aluche,latina,2190.48,Pisos
60.0,2,1.0,4.0,129990,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,águilas,latina,2110.34,Pisos
65.0,3,1.0,3.0,150000,0,0,1963.0,1,0,1,0,0,0,0,3.0,0,campamento,latina,2275.63,Pisos
107.0,3,2.0,6.0,459000,0,0,1970.0,1,1,1,0,0,1,0,4.0,0,puerta del ángel,latina,2443.62,Pisos
87.0,3,2.0,2.0,189000,1,0,1960.0,1,0,0,0,0,1,0,3.0,0,los cármenes,latina,2458.61,Casa o chalet
87.0,3,1.0,5.0,275000,0,0,1970.0,0,1,1,0,0,1,0,2.0,0,lucero,latina,2363.25,Pisos
95.0,3,2.0,3.0,240000,1,0,1978.0,1,1,1,0,0,0,0,3.0,0,campamento,latina,2275.63,Pisos
150.0,4,2.0,1.0,369000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,los cármenes,latina,2458.61,Pisos
57.0,1,1.0,0.0,159000,0,0,1967.0,1,1,1,0,0,0,0,6.0,0,puerta del ángel,latina,2443.62,Pisos
79.0,3,1.0,3.0,235000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
79.0,4,1.0,2.0,179990,0,0,1970.0,1,0,0,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
135.0,3,2.0,2.0,280000,0,0,1998.0,1,0,1,0,0,1,1,3.0,0,aluche,latina,2190.48,Áticos
194.0,4,2.0,0.0,420000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
80.0,3,1.0,2.0,199000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
80.0,2,2.0,1.0,265000,0,0,2006.0,1,1,1,0,1,0,0,4.0,0,lucero,latina,2363.25,Pisos
82.0,3,1.0,2.0,269000,0,0,1959.0,1,1,1,0,0,0,0,3.0,0,los cármenes,latina,2458.61,Pisos
140.0,4,2.0,1.0,440000,0,0,1969.0,0,1,1,0,0,1,0,3.0,0,los cármenes,latina,2458.61,Pisos
87.0,2,1.0,1.0,179000,0,0,1970.0,0,0,1,0,0,1,0,2.0,0,puerta del ángel,latina,2443.62,Pisos
55.0,2,1.0,2.0,94000,1,0,1970.0,0,0,1,0,0,1,0,2.0,0,puerta del ángel,latina,2443.62,Pisos
60.0,2,1.0,0.0,122000,1,0,1975.0,0,1,1,0,0,0,1,3.0,0,águilas,latina,2110.34,Pisos
63.0,2,1.0,0.0,134000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,aluche,latina,2190.48,Pisos
86.0,3,1.0,5.0,129000,0,0,1967.0,0,0,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
78.0,4,1.0,4.0,155000,0,0,1968.0,1,0,0,0,0,1,0,4.0,0,aluche,latina,2190.48,Pisos
83.0,3,1.0,2.0,239900,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
75.0,2,1.0,1.0,238000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,los cármenes,latina,2458.61,Pisos
52.0,2,1.0,2.0,129000,0,0,1959.0,0,1,1,0,0,1,0,3.0,0,los cármenes,latina,2458.61,Pisos
97.0,3,1.0,1.0,188000,0,0,1966.0,0,1,1,0,0,0,0,4.0,0,aluche,latina,2190.48,Pisos
64.0,2,1.0,2.0,220000,0,0,2017.0,1,1,0,0,0,0,0,6.0,0,puerta del ángel,latina,2443.62,Pisos
65.0,2,1.0,2.0,130000,0,0,1965.0,0,0,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
102.0,3,2.0,3.0,265000,0,0,1980.0,1,1,1,0,0,1,0,4.0,0,lucero,latina,2363.25,Pisos
66.0,2,1.0,8.0,207000,0,0,1970.0,1,1,1,0,0,0,0,4.0,0,aluche,latina,2190.48,Pisos
70.0,3,1.0,2.0,156000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,aluche,latina,2190.48,Pisos
55.0,3,1.0,1.0,169000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,puerta del ángel,latina,2443.62,Pisos
77.0,3,1.0,5.0,215000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,lucero,latina,2363.25,Pisos
300.0,5,4.0,2.0,1450000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,aravaca,moncloa,3600.4,Casa o chalet
443.0,4,5.0,2.0,1680000,0,0,1970.0,0,0,0,1,1,0,1,7.0,1,valdemarín,moncloa,4249.04,Casa o chalet
99.0,2,2.0,0.0,545000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
274.0,5,3.0,1.0,1150000,1,0,1980.0,0,1,1,0,1,1,0,3.0,1,ciudad universitaria,moncloa,3810.08,Pisos
166.0,3,2.0,3.0,679000,0,0,2006.0,0,1,1,0,1,1,1,3.0,1,aravaca,moncloa,3600.4,Áticos
413.0,6,4.0,2.0,1199000,0,0,1997.0,1,0,0,1,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Casa o chalet
204.0,3,3.0,1.0,945000,0,0,2018.0,1,1,0,0,0,0,0,3.0,1,argüelles,moncloa,4807.69,Pisos
177.0,3,3.0,1.0,857000,0,0,2018.0,1,1,0,0,0,0,0,3.0,1,argüelles,moncloa,4807.69,Pisos
300.0,4,3.0,2.0,890000,0,0,1970.0,1,0,0,1,1,1,0,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
300.0,5,5.0,4.0,1300000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,valdemarín,moncloa,4249.04,Áticos
365.0,3,4.0,2.0,1300000,0,0,2019.0,1,0,0,1,1,1,1,3.0,1,valdemarín,moncloa,4249.04,Casa o chalet
155.0,4,4.0,1.0,930000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
200.0,5,4.0,2.0,990000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
312.0,6,5.0,2.0,1145000,0,0,1970.0,1,0,0,1,0,0,1,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
185.0,4,4.0,1.0,880000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
200.0,5,4.0,2.0,975000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,aravaca,moncloa,3600.4,Pisos
95.0,2,2.0,2.0,439000,0,0,1997.0,0,1,1,0,1,1,1,3.0,1,aravaca,moncloa,3600.4,Áticos
500.0,6,8.0,2.0,1400000,0,0,1970.0,1,0,0,1,0,1,0,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
160.0,4,3.0,0.0,445000,0,0,1960.0,1,1,1,0,0,0,0,4.0,0,argüelles,moncloa,4807.69,Pisos
500.0,7,4.0,2.0,1700000,0,0,1970.0,1,0,0,1,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Casa o chalet
177.0,3,2.0,1.0,857000,0,0,1970.0,1,1,0,0,0,0,0,4.0,1,argüelles,moncloa,4807.69,Pisos
204.0,3,2.0,1.0,945000,0,0,1970.0,1,1,0,0,0,0,0,4.0,1,argüelles,moncloa,4807.69,Pisos
362.0,5,4.0,2.0,1190000,0,0,1970.0,0,1,1,0,1,0,1,3.0,1,aravaca,moncloa,3600.4,Dúplex
300.0,5,5.0,2.0,1470000,0,0,1970.0,1,0,0,1,0,0,1,3.0,1,valdemarín,moncloa,4249.04,Casa o chalet
410.0,6,4.0,2.0,850000,0,0,1997.0,1,0,0,1,1,1,0,6.0,0,aravaca,moncloa,3600.4,Casa o chalet
205.0,3,4.0,4.0,1200000,0,0,1950.0,1,1,1,0,0,1,1,3.0,0,argüelles,moncloa,4807.69,Pisos
240.0,4,4.0,2.0,1200000,0,0,2011.0,1,1,1,0,1,1,1,6.0,1,aravaca,moncloa,3600.4,Áticos
182.0,4,2.0,3.0,852000,0,0,1980.0,1,1,1,0,1,1,0,4.0,1,casa de campo,moncloa,3630.68,Pisos
85.0,4,2.0,2.0,418000,0,0,1950.0,1,1,0,0,0,0,0,4.0,0,argüelles,moncloa,4807.69,Pisos
207.0,6,4.0,0.0,965000,0,0,2014.0,1,1,1,0,1,1,1,3.0,1,aravaca,moncloa,3600.4,Pisos
200.0,3,3.0,3.0,1350000,0,0,1970.0,1,1,1,0,0,1,0,4.0,0,argüelles,moncloa,4807.69,Pisos
166.0,4,3.0,2.0,635000,1,0,1971.0,0,1,1,0,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Pisos
182.0,3,3.0,2.0,890000,0,0,2008.0,1,1,1,0,0,1,1,3.0,1,aravaca,moncloa,3600.4,Áticos
90.0,2,1.0,-1.0,290000,1,0,1947.0,0,1,0,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Pisos
150.0,3,3.0,0.0,890000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
433.0,5,5.0,5.0,1200000,0,0,1971.0,1,1,1,0,1,0,1,3.0,1,ciudad universitaria,moncloa,3810.08,Pisos
225.0,5,4.0,2.0,960000,0,0,1970.0,0,1,1,0,1,1,0,3.0,0,valdemarín,moncloa,4249.04,Pisos
359.0,6,4.0,2.0,1390000,0,0,2003.0,1,0,0,1,1,1,0,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
99.0,2,2.0,0.0,545000,0,0,2006.0,0,1,1,0,1,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
166.0,4,3.0,2.0,635000,1,0,1971.0,0,1,1,0,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Pisos
100.0,3,1.0,1.0,500000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Pisos
302.0,5,5.0,2.0,795000,1,0,1984.0,0,0,0,0,1,1,1,3.0,1,el plantío,moncloa,2569.96,Casa o chalet
448.0,5,5.0,2.0,1080000,0,0,1988.0,1,0,0,1,1,1,1,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
153.0,2,3.0,0.0,570000,0,0,2006.0,0,1,1,0,1,1,1,4.0,1,el plantío,moncloa,2569.96,Pisos
310.0,5,4.0,0.0,1340000,0,0,1986.0,1,1,1,0,1,1,1,3.0,1,aravaca,moncloa,3600.4,Dúplex
90.0,2,1.0,6.0,350000,1,0,1970.0,1,1,0,0,0,0,0,3.0,0,ciudad universitaria,moncloa,3810.08,Pisos
300.0,5,5.0,2.0,1780000,0,0,1970.0,1,0,0,1,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Casa o chalet
350.0,6,6.0,2.0,1390000,0,0,2003.0,1,0,0,1,1,0,1,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
360.0,5,5.0,2.0,1590000,0,0,1968.0,1,0,0,1,1,1,1,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
280.0,8,4.0,2.0,960000,0,0,1970.0,1,0,0,1,1,0,1,3.0,1,ciudad universitaria,moncloa,3810.08,Casa o chalet
220.0,5,5.0,1.0,750000,0,0,2006.0,1,1,1,0,1,1,1,3.0,1,el plantío,moncloa,2569.96,Pisos
159.0,4,3.0,1.0,850000,0,0,2002.0,1,1,1,0,1,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
255.0,5,3.0,2.0,875000,1,0,1974.0,0,0,0,1,0,0,0,3.0,0,aravaca,moncloa,3600.4,Casa o chalet
226.0,3,3.0,2.0,890000,0,0,2009.0,1,1,1,0,0,1,1,3.0,1,aravaca,moncloa,3600.4,Áticos
202.0,5,2.0,2.0,890000,1,0,1930.0,1,1,1,0,0,0,0,4.0,1,argüelles,moncloa,4807.69,Pisos
128.0,3,2.0,6.0,685000,0,0,1941.0,1,1,1,0,0,0,1,3.0,0,argüelles,moncloa,4807.69,Pisos
163.0,4,2.0,3.0,633000,1,0,1971.0,1,1,1,0,0,1,1,3.0,0,ciudad universitaria,moncloa,3810.08,Pisos
206.0,3,3.0,2.0,753000,0,0,1999.0,1,1,1,0,1,0,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
443.0,4,5.0,2.0,1680000,0,0,2003.0,1,0,0,0,1,1,0,3.0,1,valdemarín,moncloa,4249.04,Casa o chalet
357.0,5,5.0,4.0,1300000,0,0,1993.0,1,1,1,0,1,1,0,3.0,1,valdemarín,moncloa,4249.04,Dúplex
400.0,5,6.0,2.0,1350000,0,0,1970.0,1,0,0,1,0,0,1,3.0,1,el plantío,moncloa,2569.96,Casa o chalet
422.0,5,5.0,2.0,1680000,0,0,1970.0,1,0,0,1,1,0,0,3.0,1,valdemarín,moncloa,4249.04,Casa o chalet
264.0,5,2.0,3.0,1650000,0,0,1943.0,0,1,1,0,0,0,0,3.0,1,argüelles,moncloa,4807.69,Pisos
319.0,4,6.0,2.0,1370000,0,0,1970.0,1,1,1,0,1,1,0,3.0,0,aravaca,moncloa,3600.4,Dúplex
32.0,1,1.0,0.0,169000,0,0,1971.0,0,1,1,0,1,0,0,3.0,0,ciudad universitaria,moncloa,3810.08,Pisos
236.0,4,3.0,3.0,870000,0,0,2004.0,1,1,1,0,1,1,1,4.0,1,valdemarín,moncloa,4249.04,Áticos
270.0,3,5.0,2.0,1450000,0,0,2020.0,1,0,0,1,1,1,0,3.0,1,valdemarín,moncloa,4249.04,Casa o chalet
158.0,3,2.0,4.0,650000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Pisos
215.0,4,2.0,1.0,799000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,argüelles,moncloa,4807.69,Pisos
370.0,4,5.0,2.0,1680000,0,0,2003.0,1,0,0,1,1,1,1,6.0,1,valdemarín,moncloa,4249.04,Casa o chalet
350.0,6,5.0,2.0,1290000,0,0,2001.0,1,0,0,1,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Casa o chalet
300.0,4,4.0,2.0,998000,0,0,2001.0,1,0,0,1,1,0,0,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
125.0,2,2.0,1.0,550000,0,0,1970.0,1,1,1,0,1,1,1,3.0,0,ciudad universitaria,moncloa,3810.08,Pisos
214.0,3,3.0,3.0,1100000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Pisos
160.0,3,3.0,4.0,650000,0,0,1990.0,0,1,1,0,0,0,0,4.0,0,argüelles,moncloa,4807.69,Pisos
360.0,5,4.0,3.0,1150000,0,0,2005.0,1,1,1,0,1,1,1,3.0,1,ciudad universitaria,moncloa,3810.08,Pisos
214.0,3,2.0,0.0,1275000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,aravaca,moncloa,3600.4,Pisos
106.0,2,1.0,3.0,430000,1,0,1970.0,0,1,1,0,1,1,0,3.0,0,ciudad universitaria,moncloa,3810.08,Pisos
74.0,3,1.0,7.0,290000,0,0,1968.0,1,1,1,0,0,0,0,3.0,0,valdezarza,moncloa,2951.77,Pisos
370.0,5,5.0,2.0,1090000,0,0,1970.0,1,0,0,1,0,0,0,3.0,1,aravaca,moncloa,3600.4,Casa o chalet
82.0,2,1.0,4.0,448000,0,0,1995.0,1,1,0,0,1,0,0,3.0,1,valdezarza,moncloa,2951.77,Pisos
219.0,4,3.0,1.0,950000,0,0,1952.0,1,1,1,0,0,0,1,3.0,0,argüelles,moncloa,4807.69,Pisos
245.0,5,3.0,2.0,1575000,1,0,1982.0,0,0,0,1,0,0,0,3.0,1,casa de campo,moncloa,3630.68,Casa o chalet
111.0,3,2.0,2.0,630000,0,0,1950.0,0,1,1,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Pisos
224.0,3,3.0,2.0,1000000,0,0,1970.0,1,0,0,1,0,0,0,3.0,0,casa de campo,moncloa,3630.68,Casa o chalet
335.0,5,4.0,2.0,950000,0,0,2004.0,0,0,0,1,1,1,1,3.0,1,el plantío,moncloa,2569.96,Casa o chalet
362.0,5,3.0,2.0,1225000,1,0,1950.0,0,0,0,1,0,1,1,3.0,1,el plantío,moncloa,2569.96,Casa o chalet
151.0,4,2.0,6.0,755000,1,0,1940.0,0,1,1,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Pisos
246.0,3,5.0,2.0,775000,0,0,1980.0,1,0,0,1,0,0,1,3.0,0,aravaca,moncloa,3600.4,Casa o chalet
155.0,4,4.0,1.0,955000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,valdemarín,moncloa,4249.04,Pisos
232.0,3,4.0,3.0,975000,0,0,2001.0,0,1,1,0,0,0,1,3.0,1,aravaca,moncloa,3600.4,Áticos
405.0,3,3.0,2.0,1650000,0,0,2016.0,1,0,0,1,1,1,1,5.0,1,valdemarín,moncloa,4249.04,Casa o chalet
239.0,2,2.0,2.0,1879700,0,1,1970.0,0,1,1,0,1,1,0,3.0,1,argüelles,moncloa,4807.69,Áticos
218.0,2,2.0,0.0,1019900,0,1,1970.0,0,1,1,0,1,0,0,3.0,1,argüelles,moncloa,4807.69,Pisos
278.0,6,3.0,1.0,990000,1,0,1943.0,0,1,1,0,0,0,1,3.0,0,argüelles,moncloa,4807.69,Pisos
116.0,3,2.0,6.0,575000,1,0,1930.0,0,1,1,0,0,0,0,3.0,0,argüelles,moncloa,4807.69,Áticos
406.0,3,3.0,2.0,1400000,0,0,2016.0,1,0,0,1,1,1,1,6.0,1,valdemarín,moncloa,4249.04,Casa o chalet
