Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
5197,130.0,4,3.0,3.0,270000,0,0,1970.0,1,0,1,0,0,1,1,3.0,0,Entrevías,Puente de Vallecas,1574.36,Dúplex
5198,40.0,1,1.0,2.0,70000,0,0,2018.0,0,1,1,0,0,0,1,2.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5199,103.0,3,2.0,6.0,199000,0,0,1970.0,1,1,1,0,0,0,0,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5200,90.0,3,1.0,1.0,160000,0,0,1970.0,1,0,0,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Casa o chalet
5201,74.0,3,1.0,8.0,290000,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5202,70.0,2,1.0,3.0,100000,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5203,92.0,1,2.0,0.0,180000,0,0,1970.0,1,0,1,0,0,1,1,3.0,0,Numancia,Puente de Vallecas,2081.94,Dúplex
5204,110.0,3,2.0,2.0,140000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5205,150.0,5,2.0,3.0,220000,0,0,1970.0,0,0,1,0,0,1,0,4.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5206,30.0,1,1.0,5.0,49500,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5207,64.0,2,1.0,2.0,167700,1,0,2005.0,0,1,0,0,0,0,1,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5208,85.0,3,1.0,1.0,139000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5209,83.0,2,1.0,2.0,110000,0,0,1970.0,1,0,1,0,0,0,0,2.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5210,81.0,3,2.0,8.0,230000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5211,60.0,3,1.0,1.0,115000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5212,83.0,3,1.0,3.0,145000,0,0,1977.0,0,0,1,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5213,40.0,1,1.0,0.0,69000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5214,93.0,3,1.0,4.0,128000,0,0,1970.0,1,0,1,0,0,0,0,6.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5215,70.0,3,1.0,3.0,130000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5216,55.0,1,1.0,3.0,155000,0,0,1970.0,0,1,1,0,0,1,0,7.0,0,San Diego,Puente de Vallecas,2007.79,Dúplex
5217,85.0,3,1.0,3.0,134000,1,0,1974.0,0,0,1,0,0,1,0,3.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5218,38.0,1,1.0,0.0,89900,0,0,1970.0,0,0,1,0,0,0,0,4.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5219,62.0,1,1.0,0.0,98000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5220,75.0,4,1.0,1.0,135000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5221,72.0,3,1.0,1.0,130000,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5222,60.0,3,1.0,4.0,157000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5223,127.0,3,2.0,0.0,240000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5224,80.0,3,1.0,0.0,159000,0,0,1956.0,1,0,1,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5225,70.0,3,1.0,2.0,150000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5226,77.0,2,2.0,1.0,230000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Numancia,Puente de Vallecas,2081.94,Pisos
5227,100.0,3,2.0,1.0,350000,0,0,1970.0,1,0,1,0,0,1,1,3.0,1,San Diego,Puente de Vallecas,2007.79,Pisos
5228,95.0,2,1.0,4.0,185000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5229,45.0,0,1.0,0.0,66000,0,0,1991.0,0,0,1,0,0,0,0,5.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5230,55.0,1,1.0,0.0,100000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5231,120.0,2,2.0,4.0,139999,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5232,95.0,3,1.0,2.0,165000,0,0,1970.0,0,0,1,0,0,1,1,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5233,42.0,1,1.0,1.0,83000,0,0,1970.0,1,0,0,0,0,1,0,7.0,0,San Diego,Puente de Vallecas,2007.79,Casa o chalet
5234,70.0,2,1.0,1.0,350000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5235,35.0,2,1.0,0.0,70000,0,0,1970.0,1,0,0,0,0,1,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5236,100.0,3,1.0,2.0,140000,0,0,1970.0,1,0,1,0,0,1,1,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5237,61.0,1,1.0,2.0,150000,0,0,2004.0,1,1,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5238,70.0,2,1.0,0.0,109000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5239,44.0,2,1.0,0.0,85000,0,0,1955.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5240,48.0,1,1.0,4.0,120000,0,0,1971.0,1,0,1,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5241,47.0,1,1.0,3.0,79900,1,0,1960.0,0,1,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5242,102.0,3,2.0,0.5,125000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5243,33.0,1,1.0,1.0,88000,1,0,1970.0,1,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5244,75.0,1,1.0,2.0,150000,0,0,2006.0,1,1,1,0,1,0,1,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5245,53.0,2,2.0,0.0,99500,0,0,2000.0,0,1,0,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5246,79.0,3,1.0,4.0,176000,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5247,57.0,2,1.0,4.0,104000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5248,60.0,1,1.0,0.0,110000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5249,90.0,1,1.0,0.0,133000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5250,54.0,1,1.0,1.0,127000,0,0,2008.0,0,1,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5251,45.0,2,1.0,0.0,87000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5252,58.0,2,1.0,0.0,79000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5253,74.0,2,1.0,0.0,144000,1,0,1960.0,1,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5254,65.0,2,1.0,1.0,127500,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5255,74.0,2,1.0,0.0,144000,1,0,1960.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5256,55.0,2,1.0,1.0,69000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5257,48.0,2,1.0,0.0,89000,0,0,1970.0,0,0,1,0,0,0,0,1.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5258,50.0,1,1.0,1.0,138000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5259,72.0,2,1.0,1.0,154990,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5260,75.0,3,1.0,2.0,132500,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5261,45.0,2,1.0,0.0,98000,0,0,1970.0,0,0,0,0,0,0,0,1.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5262,75.0,3,1.0,3.0,137000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5263,66.0,3,1.0,5.0,128500,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Dúplex
5264,108.0,3,2.0,3.0,240000,0,0,2006.0,0,1,1,0,1,0,1,4.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5265,63.0,3,1.0,5.0,112700,0,0,1960.0,0,0,0,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5266,72.0,3,1.0,1.0,136000,0,0,1974.0,0,0,0,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5267,75.0,3,1.0,4.0,119900,0,0,1976.0,0,0,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5268,62.0,2,1.0,4.0,88000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5269,70.0,2,1.0,2.0,114500,0,0,1930.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5270,70.0,3,1.0,1.0,120000,0,0,1969.0,1,0,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5271,44.0,2,1.0,0.0,85000,0,0,1955.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5272,55.0,3,1.0,1.0,110000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5273,50.0,2,1.0,0.0,105000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Dúplex
5274,71.0,2,1.0,2.0,130000,0,0,2001.0,0,1,1,0,0,1,1,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5275,70.0,3,1.0,2.0,159000,0,0,1970.0,1,0,0,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5276,56.0,2,1.0,1.0,89900,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5277,60.0,2,1.0,4.0,199000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Áticos
5278,55.0,1,1.0,6.0,163000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5279,30.0,0,1.0,5.0,64000,0,0,1950.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5280,64.0,2,1.0,1.0,79000,0,0,1992.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5281,100.0,3,2.0,1.0,210000,0,0,1986.0,0,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5282,67.0,3,1.0,5.0,98000,0,0,1962.0,0,0,0,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5283,87.0,3,2.0,1.0,199900,0,0,1989.0,0,1,1,0,0,0,0,3.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5284,31.0,0,1.0,5.0,52990,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5285,32.0,0,1.0,0.0,89900,0,0,1970.0,0,0,1,0,0,0,0,4.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5286,60.0,2,1.0,4.0,111000,0,0,1970.0,0,0,0,0,0,1,0,2.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5287,61.0,1,1.0,1.0,120600,0,0,1970.0,0,1,0,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5288,115.0,4,2.0,4.0,249000,0,0,1970.0,0,1,1,0,0,1,0,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5289,80.0,2,1.0,2.0,150000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5290,60.0,3,1.0,3.0,110000,0,0,1965.0,1,0,1,0,0,1,1,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5291,109.0,3,2.0,3.0,187000,0,0,1970.0,0,1,1,0,0,1,0,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5292,59.0,2,1.0,4.0,130000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5293,120.0,2,1.0,3.0,243000,0,0,2005.0,1,1,1,0,0,1,1,3.0,1,San Diego,Puente de Vallecas,2007.79,Áticos
5294,128.0,4,2.0,3.0,220000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5295,65.0,3,1.0,1.0,160000,0,0,1970.0,1,0,1,0,0,0,1,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5296,57.0,1,1.0,2.0,129000,0,0,1970.0,1,0,1,0,0,1,0,2.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5297,60.0,3,1.0,0.0,135000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5298,70.0,3,1.0,2.0,119000,1,0,1965.0,0,0,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5299,71.0,2,1.0,0.0,133000,0,0,2001.0,1,1,1,0,0,0,1,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5300,53.0,2,1.0,0.0,112000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5301,70.0,3,1.0,4.0,88782,0,0,1958.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5302,71.0,2,1.0,1.0,152000,0,0,1958.0,1,0,0,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Casa o chalet
5303,38.0,1,1.0,1.0,92260,0,0,2007.0,0,0,1,0,0,0,0,3.0,0,Portazgo,Puente de Vallecas,1896.75,Dúplex
5304,86.0,3,1.0,3.0,109999,0,0,1970.0,1,0,1,0,0,1,1,7.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5305,105.0,4,2.0,1.0,179999,0,0,1970.0,1,0,1,0,0,0,1,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5306,48.0,1,1.0,1.0,114000,0,0,1920.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5307,65.0,3,1.0,4.0,99000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5308,45.0,2,1.0,1.0,121000,0,0,1970.0,1,0,1,0,0,0,0,2.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5309,72.0,2,1.0,1.0,177000,0,0,1996.0,1,0,1,0,0,0,1,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5310,69.0,3,2.0,0.0,89475,1,0,1974.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5311,80.0,3,1.0,4.0,130000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5312,34.0,1,1.0,1.0,99000,0,0,1910.0,0,0,1,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5313,48.0,2,1.0,0.0,52000,0,0,1950.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5314,56.0,2,1.0,4.0,104000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5315,80.0,3,1.0,3.0,120000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5316,90.0,1,1.0,1.0,160000,0,0,1970.0,1,0,0,0,0,0,1,3.0,0,Entrevías,Puente de Vallecas,1574.36,Casa o chalet
5317,77.0,2,1.0,1.0,162000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5318,80.0,2,1.0,2.0,120000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5319,29.0,1,1.0,5.0,58000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5320,89.0,2,2.0,0.0,224999,0,0,2006.0,1,1,1,0,1,0,1,3.0,1,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5321,62.0,2,1.0,2.0,107000,0,0,1979.0,0,0,1,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5322,56.0,0,1.0,0.0,129000,1,0,1900.0,0,0,0,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5323,65.0,2,1.0,2.0,123900,0,0,1965.0,0,0,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5324,39.0,2,1.0,1.0,89000,0,0,1940.0,1,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5325,80.0,3,1.0,1.0,190000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Casa o chalet
5326,84.0,4,1.0,2.0,199000,0,0,2012.0,0,0,1,0,0,0,0,7.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5327,60.0,3,1.0,3.0,135000,0,0,1965.0,0,1,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5328,70.0,3,1.0,4.0,125000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5329,70.0,3,1.0,4.0,88782,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5330,70.0,3,1.0,2.0,137000,0,0,1971.0,1,0,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5331,76.0,3,1.0,3.0,145000,0,0,1970.0,1,0,1,0,0,1,0,4.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5332,63.0,1,1.0,0.0,135000,0,0,2000.0,0,1,1,0,0,1,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5333,60.0,2,1.0,0.0,105000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5334,66.0,3,1.0,3.0,160000,0,0,1970.0,0,0,1,0,0,1,1,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5335,71.0,2,1.0,2.0,210000,0,0,2001.0,1,1,1,0,0,0,0,3.0,1,Portazgo,Puente de Vallecas,1896.75,Pisos
5336,42.0,1,1.0,0.0,83000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5337,60.0,2,1.0,1.0,110000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5338,40.0,2,1.0,0.0,89900,0,0,1970.0,1,0,0,0,0,0,1,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5339,86.0,3,1.0,0.5,149000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5340,44.0,2,1.0,3.0,105000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5341,83.0,2,1.0,1.0,189000,0,0,2000.0,1,1,0,0,0,0,1,3.0,1,Numancia,Puente de Vallecas,2081.94,Pisos
5342,30.0,1,1.0,0.0,79000,0,0,1966.0,0,0,1,0,0,0,0,2.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5343,90.0,3,1.0,3.0,104000,0,0,1975.0,0,0,1,0,0,0,0,6.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5344,52.0,3,1.0,4.0,125000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5345,39.0,1,1.0,4.0,123000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Áticos
5346,103.0,3,1.0,3.0,140000,0,0,1956.0,0,0,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5347,95.0,4,1.0,2.0,156000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5348,50.0,2,1.0,0.0,115000,0,0,1961.0,1,0,1,0,0,0,0,2.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5349,60.0,1,1.0,1.0,135000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5350,85.0,3,2.0,1.0,150000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Casa o chalet
5351,58.0,2,1.0,3.0,111000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5352,59.0,2,1.0,3.0,95000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5353,92.0,2,1.0,0.0,105000,0,0,1971.0,0,0,1,0,0,1,0,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5354,97.0,3,2.0,0.0,109000,1,0,1986.0,0,0,1,0,0,1,1,3.0,0,Entrevías,Puente de Vallecas,1574.36,Pisos
5355,48.0,2,1.0,1.0,110000,1,0,1930.0,1,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5356,63.0,2,1.0,4.0,115000,0,0,1969.0,1,0,1,0,0,1,1,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5357,142.0,4,1.0,1.0,145000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5358,59.0,2,1.0,4.0,135000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5359,63.0,2,1.0,2.0,120000,1,0,1965.0,0,0,1,0,0,1,0,2.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5360,37.0,0,1.0,0.0,97000,0,0,2010.0,1,1,1,0,0,0,0,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5361,53.0,2,1.0,1.0,160000,0,0,2006.0,1,1,0,0,0,0,1,1.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5362,60.0,2,1.0,2.0,125000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5363,81.0,3,1.0,2.0,115000,0,0,1970.0,1,0,1,0,0,1,1,3.0,0,San Diego,Puente de Vallecas,2007.79,Pisos
5364,71.0,3,1.0,0.0,159995,0,0,1974.0,0,1,1,0,0,0,0,3.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5365,40.0,2,1.0,0.0,85000,0,0,1970.0,0,0,1,0,0,0,0,2.0,0,Portazgo,Puente de Vallecas,1896.75,Pisos
5366,85.0,3,1.0,2.0,199800,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5367,90.0,2,1.0,4.0,155000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5368,106.0,3,1.0,5.0,190000,0,0,1981.0,1,1,1,0,0,0,1,7.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5369,100.0,3,2.0,0.0,305000,0,0,2002.0,0,1,1,0,1,1,1,3.0,1,Numancia,Puente de Vallecas,2081.94,Pisos
5370,105.0,2,2.0,2.0,232000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5371,49.0,2,1.0,0.0,101700,1,0,1915.0,0,0,1,0,0,1,0,2.0,0,Numancia,Puente de Vallecas,2081.94,Pisos
5372,70.0,2,1.0,4.0,276000,0,0,2009.0,1,1,1,0,1,1,1,3.0,1,Numancia,Puente de Vallecas,2081.94,Áticos
5373,90.0,3,2.0,4.0,220000,1,0,1982.0,0,1,1,0,0,1,0,3.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5374,139.0,3,2.0,2.0,300000,0,0,1970.0,1,1,1,0,0,0,1,6.0,1,Numancia,Puente de Vallecas,2081.94,Pisos
5375,140.0,4,2.0,6.0,320000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Palomeras sureste,Puente de Vallecas,2076.58,Pisos
5376,78.0,3,1.0,0.0,165000,0,0,1970.0,1,0,1,0,0,0,0,4.0,0,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5377,53.0,2,1.0,0.0,154900,1,0,1970.0,0,1,1,0,0,0,1,3.0,1,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
5378,114.0,3,2.0,2.0,245000,0,0,1970.0,1,0,1,0,0,0,0,3.0,1,Numancia,Puente de Vallecas,2081.94,Pisos
5379,120.0,3,2.0,3.0,340000,0,0,1970.0,0,1,1,0,0,1,1,3.0,1,Palomeras Bajas,Puente de Vallecas,1983.7,Pisos
